Gene name,GO term accession,GO domain
HOXD9,GO:0005730,cellular_component
HOXD9,GO:0000978,molecular_function
HOXD9,GO:0006357,biological_process
HOXD9,GO:0003700,molecular_function
HOXD9,GO:0000785,cellular_component
HOXD9,GO:0001227,molecular_function
HOXD9,GO:1990837,molecular_function
HOXD9,GO:0000122,biological_process
HOXD9,GO:0009952,biological_process
HOXD9,GO:0000977,molecular_function
HOXD9,GO:0048704,biological_process
HOXD9,GO:0009954,biological_process
HOXD9,GO:0007338,biological_process
HOXD9,GO:0007519,biological_process
HOXD9,GO:0008344,biological_process
HOXD9,GO:0010468,biological_process
HOXD9,GO:0030879,biological_process
HOXD9,GO:0035115,biological_process
HOXD9,GO:0035136,biological_process
HOXD9,GO:0035137,biological_process
HOXD9,GO:0045944,biological_process
HOXD9,GO:0048706,biological_process
HOXD9,GO:0048935,biological_process
HTR2A,GO:0007186,biological_process
HTR2A,GO:0016020,cellular_component
HTR2A,GO:0005886,cellular_component
HTR2A,GO:0004930,molecular_function
HTR2A,GO:0004993,molecular_function
HTR2A,GO:0042995,cellular_component
HTR2A,GO:0031410,cellular_component
HTR2A,GO:0007165,biological_process
HTR2A,GO:0005901,cellular_component
HTR2A,GO:0030425,cellular_component
HTR2A,GO:0005515,molecular_function
HTR2A,GO:0045202,cellular_component
HTR2A,GO:0030424,cellular_component
HTR2A,GO:0046718,biological_process
HTR2A,GO:0042802,molecular_function
HTR2A,GO:0098793,cellular_component
HTR2A,GO:0007610,biological_process
HTR2A,GO:0051209,biological_process
HTR2A,GO:0070374,biological_process
HTR2A,GO:0006874,biological_process
HTR2A,GO:0030594,molecular_function
HTR2A,GO:0007200,biological_process
HTR2A,GO:0007268,biological_process
HTR2A,GO:0043491,biological_process
HTR2A,GO:0001618,molecular_function
HTR2A,GO:0007187,biological_process
HTR2A,GO:0009410,biological_process
HTR2A,GO:0007202,biological_process
HTR2A,GO:0001587,molecular_function
HTR2A,GO:0030296,molecular_function
HTR2A,GO:0044877,molecular_function
HTR2A,GO:0051378,molecular_function
HTR2A,GO:0071886,molecular_function
HTR2A,GO:0001659,biological_process
HTR2A,GO:0006096,biological_process
HTR2A,GO:0007204,biological_process
HTR2A,GO:0007208,biological_process
HTR2A,GO:0007210,biological_process
HTR2A,GO:0007613,biological_process
HTR2A,GO:0008284,biological_process
HTR2A,GO:0010513,biological_process
HTR2A,GO:0014059,biological_process
HTR2A,GO:0014824,biological_process
HTR2A,GO:0014832,biological_process
HTR2A,GO:0043267,biological_process
HTR2A,GO:0043525,biological_process
HTR2A,GO:0044380,biological_process
HTR2A,GO:0045600,biological_process
HTR2A,GO:0045821,biological_process
HTR2A,GO:0045907,biological_process
HTR2A,GO:0048148,biological_process
HTR2A,GO:0050731,biological_process
HTR2A,GO:0050965,biological_process
HTR2A,GO:0050966,biological_process
HTR2A,GO:0051967,biological_process
HTR2A,GO:0098664,biological_process
HTR2A,GO:0099171,biological_process
HTR2A,GO:0042734,cellular_component
HTR2A,GO:0043025,cellular_component
HTR2A,GO:0043198,cellular_component
HTR2A,GO:0045211,cellular_component
HTR2A,GO:0070852,cellular_component
HTR2A,GO:0098978,cellular_component
HTR2A,GO:0098666,cellular_component
HTR2A,GO:0031982,cellular_component
IFI16,GO:0002218,biological_process
IFI16,GO:0035458,biological_process
IFI16,GO:0005634,cellular_component
IFI16,GO:0003723,molecular_function
IFI16,GO:0005737,cellular_component
IFI16,GO:0016020,cellular_component
IFI16,GO:0005654,cellular_component
IFI16,GO:0005730,cellular_component
IFI16,GO:0005829,cellular_component
IFI16,GO:0006915,biological_process
IFI16,GO:0003677,molecular_function
IFI16,GO:0000122,biological_process
IFI16,GO:0005515,molecular_function
IFI16,GO:0006914,biological_process
IFI16,GO:0002376,biological_process
IFI16,GO:0045087,biological_process
IFI16,GO:0051607,biological_process
IFI16,GO:0006954,biological_process
IFI16,GO:0045944,biological_process
IFI16,GO:0042802,molecular_function
IFI16,GO:0001819,biological_process
IFI16,GO:0045071,biological_process
IFI16,GO:0032731,biological_process
IFI16,GO:0045824,biological_process
IFI16,GO:0010506,biological_process
IFI16,GO:0045892,biological_process
IFI16,GO:0008134,molecular_function
IFI16,GO:0030224,biological_process
IFI16,GO:0045814,biological_process
IFI16,GO:0003690,molecular_function
IFI16,GO:0071479,biological_process
IFI16,GO:0042149,biological_process
IFI16,GO:0072332,biological_process
IFI16,GO:0097202,biological_process
IFI16,GO:0042771,biological_process
IFI16,GO:0043392,biological_process
IFI16,GO:0016607,cellular_component
IFI16,GO:0030099,biological_process
IFI16,GO:2000117,biological_process
IFI16,,
IMMP2L,GO:0016020,cellular_component
IMMP2L,GO:0006508,biological_process
IMMP2L,GO:0008236,molecular_function
IMMP2L,GO:0004252,molecular_function
IMMP2L,GO:0006465,biological_process
IMMP2L,GO:0006627,biological_process
IMMP2L,GO:0042720,cellular_component
IMMP2L,GO:0008233,molecular_function
IMMP2L,GO:0016787,molecular_function
IMMP2L,GO:0005739,cellular_component
IMMP2L,GO:0005743,cellular_component
IMMP2L,GO:0031090,cellular_component
IMMP2L,GO:0001541,biological_process
IMMP2L,GO:0006801,biological_process
IMMP2L,GO:0006974,biological_process
IMMP2L,GO:0007283,biological_process
IMMP2L,GO:0007420,biological_process
IMMP2L,GO:0008015,biological_process
IMMP2L,GO:0022904,biological_process
IMMP2L,GO:0030728,biological_process
IMMP2L,GO:0033108,biological_process
IMMP2L,GO:0061300,biological_process
IMMP2L,GO:0098796,cellular_component
IMMP2L,GO:0004175,molecular_function
IMMP2L,,
IMMP2L,GO:0005515,molecular_function
ITGBL1,GO:0005576,cellular_component
ITGBL1,GO:0005886,cellular_component
ITGBL1,GO:0007155,biological_process
ITGBL1,GO:0005925,cellular_component
ITGBL1,GO:0009986,cellular_component
ITGBL1,GO:0005178,molecular_function
ITGBL1,GO:0007229,biological_process
ITGBL1,GO:0008305,cellular_component
ITGBL1,,
KLK2,,
KLK2,GO:0006508,biological_process
KLK2,GO:0004252,molecular_function
KLK2,GO:0008233,molecular_function
KLK2,GO:0016787,molecular_function
KLK2,GO:0008236,molecular_function
KLK2,GO:0005576,cellular_component
KLK2,GO:0070062,cellular_component
KLK2,GO:0030141,cellular_component
LCE4A,GO:0008544,biological_process
LCE4A,GO:0005515,molecular_function
LCE4A,GO:0042802,molecular_function
LCE4A,GO:0031424,biological_process
LRP1B,GO:0005515,molecular_function
LRP1B,GO:0005509,molecular_function
LRP1B,GO:0016020,cellular_component
LRP1B,GO:0006897,biological_process
LRP1B,GO:0005886,cellular_component
LRP1B,GO:0043235,cellular_component
LRP1B,GO:0006898,biological_process
LRP1B,GO:0005041,molecular_function
LRP1B,GO:0015031,biological_process
LRP1B,,
LUC7L3,GO:0003729,molecular_function
LUC7L3,GO:0006376,biological_process
LUC7L3,GO:0005685,cellular_component
LUC7L3,GO:0005634,cellular_component
LUC7L3,GO:0003723,molecular_function
LUC7L3,GO:0006397,biological_process
LUC7L3,GO:0008380,biological_process
LUC7L3,GO:0016607,cellular_component
LUC7L3,GO:0005654,cellular_component
LUC7L3,GO:0003677,molecular_function
LUC7L3,GO:0005515,molecular_function
LUC7L3,GO:0071004,cellular_component
LUC7L3,,
MARCO,GO:0016020,cellular_component
MARCO,GO:0005044,molecular_function
MARCO,GO:0005886,cellular_component
MARCO,GO:0005581,cellular_component
MARCO,GO:0002376,biological_process
MARCO,GO:0045087,biological_process
MARCO,GO:0062023,cellular_component
MARCO,GO:0001664,molecular_function
MARCO,GO:0005737,cellular_component
MARCO,GO:0001540,molecular_function
MARCO,GO:0007166,biological_process
MARCO,GO:0030666,cellular_component
MARCO,GO:0004888,molecular_function
MARCO,GO:0001934,biological_process
MARCO,GO:0070374,biological_process
MARCO,GO:0097242,biological_process
MARCO,GO:0006898,biological_process
MARCO,GO:0038024,molecular_function
MARCO,GO:0006911,biological_process
MARCO,GO:0007193,biological_process
MARCO,GO:0006897,biological_process
MARCO,GO:0043277,biological_process
MARCO,GO:0038187,molecular_function
MARCO,,
MARK4,GO:0005524,molecular_function
MARK4,GO:0006468,biological_process
MARK4,GO:0004672,molecular_function
MARK4,GO:0005737,cellular_component
MARK4,GO:0042995,cellular_component
MARK4,GO:0000166,molecular_function
MARK4,GO:0004674,molecular_function
MARK4,GO:0016301,molecular_function
MARK4,GO:0016740,molecular_function
MARK4,GO:0016310,biological_process
MARK4,GO:0005829,cellular_component
MARK4,GO:0005856,cellular_component
MARK4,GO:0051301,biological_process
MARK4,GO:0030425,cellular_component
MARK4,GO:0050321,molecular_function
MARK4,GO:0005515,molecular_function
MARK4,GO:0007049,biological_process
MARK4,GO:0043005,cellular_component
MARK4,GO:0007399,biological_process
MARK4,GO:0106310,molecular_function
MARK4,GO:0030030,biological_process
MARK4,GO:0005815,cellular_component
MARK4,GO:0043130,molecular_function
MARK4,GO:0008017,molecular_function
MARK4,GO:0000226,biological_process
MARK4,GO:0005813,cellular_component
MARK4,GO:0015630,cellular_component
MARK4,GO:0001578,biological_process
MARK4,GO:1900227,biological_process
MARK4,GO:0035556,biological_process
MARK4,GO:0048156,molecular_function
MARK4,GO:0008093,molecular_function
MARK4,GO:0043015,molecular_function
MARK4,GO:0044782,biological_process
MARK4,GO:0043068,biological_process
MARK4,GO:1904781,biological_process
MARK4,GO:0036064,cellular_component
MARK4,GO:0045787,biological_process
MARK4,GO:0045724,biological_process
MARK4,GO:0046605,biological_process
MARK4,GO:0030496,cellular_component
MARK4,GO:0000930,cellular_component
MARK4,,
MED25,,
MED25,GO:0005634,cellular_component
MED25,GO:0005654,cellular_component
MED25,GO:0000122,biological_process
MED25,GO:0005515,molecular_function
MED25,GO:0045944,biological_process
MED25,GO:0005667,cellular_component
MED25,GO:0032968,biological_process
MED25,GO:0051123,biological_process
MED25,GO:0060261,biological_process
MED25,GO:0070847,cellular_component
MED25,GO:0016592,cellular_component
MED25,GO:0042974,molecular_function
MED25,GO:0001223,molecular_function
MED25,GO:0046965,molecular_function
MED25,GO:0048147,biological_process
MED25,GO:0035563,biological_process
MED25,GO:2001178,biological_process
MIR1197,GO:0035195,biological_process
MIR1197,GO:0016442,cellular_component
MIR1204,,
MIR128-2,GO:0016442,cellular_component
MIR134,GO:0035195,biological_process
MIR134,GO:0016442,cellular_component
MIR377,GO:0035195,biological_process
MIR377,GO:0016442,cellular_component
MIR379,,
MIR380,,
MIR412,GO:0035195,biological_process
MIR487A,GO:0035195,biological_process
MIR487A,GO:0016442,cellular_component
MIR488,GO:0035195,biological_process
MIR488,GO:0016442,cellular_component
MIR758,,
MIR770,GO:0035195,biological_process
MIR770,GO:0016442,cellular_component
MUC16,,
MUC16,GO:0005576,cellular_component
MUC16,GO:0016020,cellular_component
MUC16,GO:0005886,cellular_component
MUC16,GO:0007155,biological_process
MUC16,GO:0031982,cellular_component
MUC16,GO:0005515,molecular_function
MUC16,GO:0070062,cellular_component
MUC16,GO:0005796,cellular_component
MUC16,GO:0009897,cellular_component
MYT1,GO:0008270,molecular_function
MYT1,GO:0006355,biological_process
MYT1,GO:0005634,cellular_component
MYT1,GO:0046872,molecular_function
MYT1,GO:0003677,molecular_function
MYT1,GO:0005654,cellular_component
MYT1,GO:0005829,cellular_component
MYT1,GO:0003700,molecular_function
MYT1,GO:0030154,biological_process
MYT1,GO:0007399,biological_process
MYT1,GO:0006357,biological_process
MYT1,GO:0000981,molecular_function
MYT1,GO:0000785,cellular_component
MYT1,,
MYT1L,,
MYT1L,GO:0008270,molecular_function
MYT1L,GO:0006355,biological_process
MYT1L,GO:0005634,cellular_component
MYT1L,GO:0046872,molecular_function
MYT1L,GO:0003677,molecular_function
MYT1L,GO:0000122,biological_process
MYT1L,GO:0005694,cellular_component
MYT1L,GO:0030154,biological_process
MYT1L,GO:0006357,biological_process
MYT1L,GO:0007399,biological_process
MYT1L,GO:0000981,molecular_function
MYT1L,GO:0000785,cellular_component
MYT1L,GO:0048666,biological_process
MYT1L,GO:0048665,biological_process
MYT1L,GO:0030182,biological_process
MYT1L,GO:0001227,molecular_function
MYT1L,GO:0048663,biological_process
MYT1L,GO:0003700,molecular_function
NIPSNAP1,GO:0005739,cellular_component
NIPSNAP1,GO:0005515,molecular_function
NIPSNAP1,GO:0019233,biological_process
NIPSNAP1,GO:0016020,cellular_component
NIPSNAP1,GO:0097060,cellular_component
NIPSNAP1,,
NUP43,GO:0005515,molecular_function
NUP43,GO:0005634,cellular_component
NUP43,GO:0051028,biological_process
NUP43,GO:0016607,cellular_component
NUP43,GO:0015031,biological_process
NUP43,GO:0005654,cellular_component
NUP43,GO:0005829,cellular_component
NUP43,GO:0051301,biological_process
NUP43,GO:0005694,cellular_component
NUP43,GO:0005643,cellular_component
NUP43,GO:0007049,biological_process
NUP43,GO:0007059,biological_process
NUP43,GO:0000775,cellular_component
NUP43,GO:0000776,cellular_component
NUP43,GO:0005635,cellular_component
NUP43,GO:0031080,cellular_component
NUP43,GO:0006913,biological_process
NUP43,,
OPN5,GO:0007186,biological_process
OPN5,GO:0016020,cellular_component
OPN5,GO:0004930,molecular_function
OPN5,GO:0007601,biological_process
OPN5,GO:0050896,biological_process
OPN5,GO:0007165,biological_process
OPN5,GO:0009881,molecular_function
OPN5,GO:0007602,biological_process
OPN5,GO:0005737,cellular_component
OPN5,GO:0005886,cellular_component
OPN5,GO:0008020,molecular_function
OPN5,GO:0009584,biological_process
OPN5,GO:0071482,biological_process
OPN5,GO:0043153,biological_process
OPN5,GO:0071492,biological_process
OPN5,GO:1990384,biological_process
OPN5,GO:0005502,molecular_function
OPN5,GO:0007604,biological_process
OPN5,,
OR10A4,GO:0007186,biological_process
OR10A4,GO:0016020,cellular_component
OR10A4,GO:0004930,molecular_function
OR10A4,GO:0004984,molecular_function
OR10A4,GO:0050896,biological_process
OR10A4,GO:0007165,biological_process
OR10A4,GO:0005886,cellular_component
OR10A4,GO:0007608,biological_process
OR10A4,GO:0050911,biological_process
OR10A4,GO:0007411,biological_process
PAWR,,
PAWR,GO:0006915,biological_process
PAWR,GO:0005634,cellular_component
PAWR,GO:0005737,cellular_component
PAWR,GO:0005829,cellular_component
PAWR,GO:0005886,cellular_component
PAWR,GO:0019899,molecular_function
PAWR,GO:0003779,molecular_function
PAWR,GO:0015629,cellular_component
PAWR,GO:0005515,molecular_function
PAWR,GO:0043065,biological_process
PAWR,GO:0051017,biological_process
PAWR,GO:0003714,molecular_function
PAWR,GO:0005884,cellular_component
PAWR,GO:0000122,biological_process
PAWR,GO:0043522,molecular_function
PAWR,GO:0010628,biological_process
PAWR,GO:0010629,biological_process
PAWR,GO:0030889,biological_process
PAWR,GO:0042130,biological_process
PAWR,GO:0042986,biological_process
PAWR,GO:0048147,biological_process
PAWR,GO:0050860,biological_process
PAWR,GO:0097190,biological_process
PAWR,GO:1901300,biological_process
PAWR,GO:2000774,biological_process
PAWR,GO:0000785,cellular_component
PAX4,GO:0003677,molecular_function
PAX4,GO:0006355,biological_process
PAX4,GO:0000981,molecular_function
PAX4,GO:0005634,cellular_component
PAX4,GO:0030154,biological_process
PAX4,GO:0003676,molecular_function
PAX4,GO:0000978,molecular_function
PAX4,GO:0006357,biological_process
PAX4,GO:0048856,biological_process
PAX4,GO:0000785,cellular_component
PAX4,GO:1990837,molecular_function
PAX4,GO:0005654,cellular_component
PAX4,GO:0009887,biological_process
PAX4,GO:0001227,molecular_function
PAX4,GO:0003690,molecular_function
PAX4,GO:0000122,biological_process
PAX4,GO:0003309,biological_process
PAX4,GO:0007623,biological_process
PAX4,GO:0009410,biological_process
PAX4,GO:0030858,biological_process
PAX4,GO:0043066,biological_process
PAX4,GO:0045595,biological_process
PAX4,GO:0045892,biological_process
PAX4,GO:0051591,biological_process
PAX4,GO:0060041,biological_process
PAX4,,
PDGFD,GO:0016020,cellular_component
PDGFD,GO:0008083,molecular_function
PDGFD,GO:0005576,cellular_component
PDGFD,GO:0051781,biological_process
PDGFD,GO:0005615,cellular_component
PDGFD,GO:0070374,biological_process
PDGFD,GO:0000139,cellular_component
PDGFD,GO:0005788,cellular_component
PDGFD,GO:0008284,biological_process
PDGFD,GO:0030335,biological_process
PDGFD,GO:0051897,biological_process
PDGFD,GO:0048008,biological_process
PDGFD,GO:0005161,molecular_function
PDGFD,GO:0031954,biological_process
PDGFD,GO:0036120,biological_process
PDGFD,GO:0048146,biological_process
PDGFD,GO:0048661,biological_process
PDGFD,GO:0050730,biological_process
PDGFD,GO:0070301,biological_process
PDGFD,GO:0071230,biological_process
PDGFD,GO:0071560,biological_process
PDGFD,GO:0071673,biological_process
PDGFD,GO:0072126,biological_process
PDGFD,GO:2000439,biological_process
PDGFD,,
PFDN4,GO:0006457,biological_process
PFDN4,GO:0051082,molecular_function
PFDN4,GO:0016272,cellular_component
PFDN4,GO:0005634,cellular_component
PFDN4,GO:0005737,cellular_component
PFDN4,GO:0005739,cellular_component
PFDN4,GO:0005829,cellular_component
PFDN4,GO:0005515,molecular_function
PFDN4,GO:0051087,molecular_function
PFDN4,GO:0001540,molecular_function
PFDN4,GO:0061077,biological_process
PFDN4,GO:1905907,biological_process
PFDN4,,
PHC3,GO:0005515,molecular_function
PHC3,GO:0008270,molecular_function
PHC3,GO:0005634,cellular_component
PHC3,GO:0032991,cellular_component
PHC3,GO:0046872,molecular_function
PHC3,GO:0005654,cellular_component
PHC3,GO:0003677,molecular_function
PHC3,GO:0031519,cellular_component
PHC3,GO:0003682,molecular_function
PHC3,GO:0042393,molecular_function
PHC3,GO:0045892,biological_process
PHC3,GO:0035102,cellular_component
PHC3,,
PIWIL1,GO:0005515,molecular_function
PIWIL1,GO:0003676,molecular_function
PIWIL1,GO:0003723,molecular_function
PIWIL1,GO:0005737,cellular_component
PIWIL1,GO:0046872,molecular_function
PIWIL1,GO:0016787,molecular_function
PIWIL1,GO:0006417,biological_process
PIWIL1,GO:0030154,biological_process
PIWIL1,GO:0004519,molecular_function
PIWIL1,GO:0031047,biological_process
PIWIL1,GO:0004518,molecular_function
PIWIL1,GO:0051321,biological_process
PIWIL1,GO:0003729,molecular_function
PIWIL1,GO:0007283,biological_process
PIWIL1,GO:0061980,molecular_function
PIWIL1,GO:0004521,molecular_function
PIWIL1,GO:0007286,biological_process
PIWIL1,GO:0033391,cellular_component
PIWIL1,GO:0043186,cellular_component
PIWIL1,GO:0035092,biological_process
PIWIL1,GO:0034584,molecular_function
PIWIL1,GO:0141006,
PIWIL1,GO:0140990,
PIWIL1,,
PIWIL1,GO:0003727,molecular_function
PIWIL1,GO:0019901,molecular_function
PIWIL1,GO:0140262,molecular_function
PIWIL1,GO:1905538,molecular_function
PIWIL1,GO:0005634,cellular_component
PIWIL1,GO:0097433,cellular_component
PMEPA1,GO:0030512,biological_process
PMEPA1,GO:0070412,molecular_function
PMEPA1,GO:0016020,cellular_component
PMEPA1,GO:0005794,cellular_component
PMEPA1,GO:0043231,cellular_component
PMEPA1,GO:0005768,cellular_component
PMEPA1,GO:0000139,cellular_component
PMEPA1,GO:0009968,biological_process
PMEPA1,GO:0010008,cellular_component
PMEPA1,GO:0031901,cellular_component
PMEPA1,GO:0005886,cellular_component
PMEPA1,GO:0005515,molecular_function
PMEPA1,GO:0030521,biological_process
PMEPA1,GO:0060392,biological_process
PMEPA1,GO:0140311,molecular_function
PMEPA1,GO:0050699,
PMEPA1,,
POLR3A,,
POLR3A,GO:0003677,molecular_function
POLR3A,GO:0003899,molecular_function
POLR3A,GO:0006351,biological_process
POLR3A,GO:0005634,cellular_component
POLR3A,GO:0016020,cellular_component
POLR3A,GO:0046872,molecular_function
POLR3A,GO:0016740,molecular_function
POLR3A,GO:0005654,cellular_component
POLR3A,GO:0000428,cellular_component
POLR3A,GO:0002376,biological_process
POLR3A,GO:0045087,biological_process
POLR3A,GO:0051607,biological_process
POLR3A,GO:0016779,molecular_function
POLR3A,GO:0031981,cellular_component
POLR3A,GO:0005515,molecular_function
POLR3A,GO:0006383,biological_process
POLR3A,GO:0005829,cellular_component
POLR3A,GO:0034062,molecular_function
POLR3A,GO:0032728,biological_process
POLR3A,GO:0001056,molecular_function
POLR3A,GO:0003682,molecular_function
POLR3A,GO:0005666,cellular_component
PPP2CB,GO:0004721,molecular_function
PPP2CB,GO:0004722,molecular_function
PPP2CB,,
PPP2CB,GO:0016787,molecular_function
PPP2CB,GO:0010629,biological_process
PPP2CB,GO:0005634,cellular_component
PPP2CB,GO:0005737,cellular_component
PPP2CB,GO:0046872,molecular_function
PPP2CB,GO:0005856,cellular_component
PPP2CB,GO:0005694,cellular_component
PPP2CB,GO:0017018,molecular_function
PPP2CB,GO:0005515,molecular_function
PPP2CB,GO:0000775,cellular_component
PPP2CB,GO:0000159,cellular_component
PPP2CB,GO:0000922,cellular_component
PPP2CB,GO:0044325,molecular_function
PPP2CB,GO:0008637,biological_process
PPP2CB,GO:0010288,biological_process
PPP2CB,GO:0010468,biological_process
PPP2CB,GO:0034976,biological_process
PPP2CB,GO:0042542,biological_process
PPP2CB,GO:0043161,biological_process
PPP2CB,GO:0046580,biological_process
PPP2CB,GO:0046677,biological_process
PPP2CB,GO:0005829,cellular_component
PPP2CB,GO:0000278,biological_process
PPP2CB,GO:0048156,molecular_function
PPP2CB,GO:0006470,biological_process
PPP2CB,GO:0032088,biological_process
PPP2CB,GO:0035970,biological_process
PPP2CB,GO:0070262,biological_process
PPP2CB,GO:0010804,biological_process
PPP2CB,GO:1904528,biological_process
PRDM2,GO:0005515,molecular_function
PRDM2,GO:0042054,molecular_function
PRDM2,GO:0016571,biological_process
PRDM2,GO:0005634,cellular_component
PRDM2,GO:0005794,cellular_component
PRDM2,GO:0046872,molecular_function
PRDM2,GO:0016740,molecular_function
PRDM2,GO:0005654,cellular_component
PRDM2,GO:0008168,molecular_function
PRDM2,GO:0032259,biological_process
PRDM2,GO:0006338,biological_process
PRDM2,GO:0008270,molecular_function
PRDM2,GO:0003677,molecular_function
PRDM2,GO:0003700,molecular_function
PRDM2,GO:0006355,biological_process
PRDM2,GO:0000981,molecular_function
PRDM2,GO:0006357,biological_process
PRDM2,GO:0000977,molecular_function
PRDM2,GO:0001227,molecular_function
PRDM2,GO:0001228,molecular_function
PRDM2,GO:0000122,biological_process
PRDM2,GO:0045944,biological_process
PRDM2,GO:0140949,molecular_function
PRDM2,GO:0043565,molecular_function
PRDM2,GO:0008340,biological_process
PRDM2,,
PRG2,GO:0006955,biological_process
PRG2,GO:0005576,cellular_component
PRG2,GO:0031410,cellular_component
PRG2,GO:0030246,molecular_function
PRG2,GO:0005515,molecular_function
PRG2,GO:0002376,biological_process
PRG2,GO:0008201,molecular_function
PRG2,GO:0042742,biological_process
PRG2,GO:0030133,cellular_component
PRG2,GO:0070062,cellular_component
PRG2,GO:0062023,cellular_component
PRG2,GO:1904813,cellular_component
PRG2,GO:0030021,molecular_function
PRG2,GO:0002215,biological_process
PRG2,GO:0010936,biological_process
PRG2,GO:0032693,biological_process
PRG2,GO:0032753,biological_process
PRG2,,
PROKR2,GO:0007186,biological_process
PROKR2,GO:0016020,cellular_component
PROKR2,GO:0004930,molecular_function
PROKR2,GO:0004983,molecular_function
PROKR2,GO:0007165,biological_process
PROKR2,GO:0005886,cellular_component
PROKR2,GO:0005515,molecular_function
PROKR2,GO:0007218,biological_process
PROKR2,GO:0007623,biological_process
PSMD8,GO:0006508,biological_process
PSMD8,GO:0005838,cellular_component
PSMD8,GO:0000502,cellular_component
PSMD8,GO:0005634,cellular_component
PSMD8,GO:0005515,molecular_function
PSMD8,GO:0022624,cellular_component
PSMD8,GO:0043161,biological_process
PSMD8,GO:0005654,cellular_component
PSMD8,GO:0005829,cellular_component
PSMD8,GO:0008541,cellular_component
PSMD8,,
RAB17,GO:0003924,molecular_function
RAB17,GO:0005525,molecular_function
RAB17,,
RAB17,GO:0016020,cellular_component
RAB17,GO:0042995,cellular_component
RAB17,GO:0015031,biological_process
RAB17,GO:0000166,molecular_function
RAB17,GO:0005768,cellular_component
RAB17,GO:0030425,cellular_component
RAB17,GO:0005515,molecular_function
RAB17,GO:0055038,cellular_component
RAB17,GO:0042470,cellular_component
RAB17,GO:0016324,cellular_component
RAB17,GO:0055037,cellular_component
RAB17,GO:0016323,cellular_component
RAB17,GO:0002415,biological_process
RAB17,GO:0032401,biological_process
RAB17,GO:0032402,biological_process
RAB17,GO:0032456,biological_process
RAB17,GO:0045056,biological_process
RAB17,GO:0046847,biological_process
RAB17,GO:0050773,biological_process
RAB17,GO:0051489,biological_process
RAB17,GO:0051963,biological_process
RAB17,GO:0043025,cellular_component
RAB17,GO:0098794,cellular_component
RAB17,GO:0098978,cellular_component
RAB17,GO:0005886,cellular_component
RAB17,GO:0060271,biological_process
RAB17,GO:0006886,biological_process
RAB17,GO:0070062,cellular_component
RAB17,GO:0012505,cellular_component
RAB17,GO:0005769,cellular_component
RAB17,GO:0019003,molecular_function
RAB17,GO:0006897,biological_process
RAB17,GO:0030139,cellular_component
RAB17,GO:0030100,biological_process
RBM45,,
RBM45,GO:0003723,molecular_function
RBM45,GO:0003676,molecular_function
RBM45,GO:0005634,cellular_component
RBM45,GO:0005737,cellular_component
RBM45,GO:0005654,cellular_component
RBM45,GO:0030154,biological_process
RBM45,GO:0005515,molecular_function
RBM45,GO:0007399,biological_process
RBM45,GO:0042802,molecular_function
RBM45,GO:1990904,cellular_component
RELB,,
RELB,GO:0003677,molecular_function
RELB,GO:0006355,biological_process
RELB,GO:0005737,cellular_component
RELB,GO:0003700,molecular_function
RELB,GO:0005654,cellular_component
RELB,GO:0005829,cellular_component
RELB,GO:0010468,biological_process
RELB,GO:0000978,molecular_function
RELB,GO:0005634,cellular_component
RELB,GO:0032991,cellular_component
RELB,GO:0005856,cellular_component
RELB,GO:0005515,molecular_function
RELB,GO:0048511,biological_process
RELB,GO:0032922,biological_process
RELB,GO:0005813,cellular_component
RELB,GO:0000981,molecular_function
RELB,GO:0000785,cellular_component
RELB,GO:0045087,biological_process
RELB,GO:0045944,biological_process
RELB,GO:0019901,molecular_function
RELB,GO:0007249,biological_process
RELB,GO:0006954,biological_process
RELB,GO:0017053,cellular_component
RELB,GO:0034097,biological_process
RELB,GO:0038061,biological_process
RELB,GO:0042802,molecular_function
RELB,GO:0019882,biological_process
RELB,GO:0030098,biological_process
RELB,GO:0032688,biological_process
RELB,GO:0042088,biological_process
RELB,GO:0043011,biological_process
RELB,GO:0045063,biological_process
RELB,GO:0045892,biological_process
RELB,GO:0071470,biological_process
RELB,GO:0045202,cellular_component
RELB,GO:0071159,cellular_component
RETNLB,,
RETNLB,GO:0005576,cellular_component
RETNLB,GO:0005179,molecular_function
RETNLB,GO:0007165,biological_process
RETNLB,GO:0005615,cellular_component
RETNLB,GO:0003674,molecular_function
RETNLB,GO:0005575,cellular_component
RETNLB,GO:0050673,biological_process
RFX2,GO:0003677,molecular_function
RFX2,GO:0006355,biological_process
RFX2,GO:0005634,cellular_component
RFX2,GO:0003700,molecular_function
RFX2,GO:0005737,cellular_component
RFX2,GO:0030154,biological_process
RFX2,GO:0005515,molecular_function
RFX2,GO:0006357,biological_process
RFX2,GO:0030030,biological_process
RFX2,GO:0007283,biological_process
RFX2,GO:0000978,molecular_function
RFX2,GO:0000981,molecular_function
RFX2,GO:0060271,biological_process
RFX2,GO:0000785,cellular_component
RFX2,GO:1990837,molecular_function
RFX2,GO:0007286,biological_process
RFX2,GO:0001675,biological_process
RFX2,GO:0000977,molecular_function
RFX2,GO:0001228,molecular_function
RFX2,GO:0045944,biological_process
RFX2,GO:1990830,biological_process
RFX2,,
RGS10,GO:0005096,molecular_function
RGS10,GO:0008277,biological_process
RGS10,GO:0001965,molecular_function
RGS10,GO:0005634,cellular_component
RGS10,GO:0005737,cellular_component
RGS10,GO:0110165,cellular_component
RGS10,GO:0005654,cellular_component
