Gene name,GO term accession,GO domain
COL7A1,GO:0007155,biological_process
COL7A1,GO:0005581,cellular_component
COL7A1,GO:0005788,cellular_component
COL7A1,GO:0005615,cellular_component
COL7A1,GO:0005604,cellular_component
COL7A1,GO:0030414,molecular_function
COL7A1,GO:0030020,molecular_function
COL7A1,GO:0030198,biological_process
COL7A1,GO:0062023,cellular_component
COL7A1,GO:0033116,cellular_component
COL7A1,GO:0008544,biological_process
COL7A1,GO:0030134,cellular_component
COL7A1,GO:0035987,biological_process
COL7A1,GO:0005590,cellular_component
CPVL,GO:0006508,biological_process
CPVL,GO:0004185,molecular_function
CPVL,GO:0008233,molecular_function
CPVL,GO:0016787,molecular_function
CPVL,GO:0004180,molecular_function
CPVL,GO:0070062,cellular_component
CUL1,GO:0006511,biological_process
CUL1,GO:0031625,molecular_function
CUL1,GO:0031461,cellular_component
CUL1,GO:0005634,cellular_component
CUL1,GO:0005737,cellular_component
CUL1,GO:0005886,cellular_component
CUL1,GO:0016567,biological_process
CUL1,GO:0043123,biological_process
CUL1,GO:0005515,molecular_function
CUL1,GO:0043161,biological_process
CUL1,GO:0005654,cellular_component
CUL1,GO:0005829,cellular_component
CUL1,GO:0019005,cellular_component
CUL1,GO:0000082,biological_process
CUL1,GO:0070936,biological_process
CUL1,GO:0030674,molecular_function
CUL1,GO:1990452,cellular_component
CUL1,GO:0097193,biological_process
CUL1,GO:0031146,biological_process
CUL1,GO:0006513,biological_process
CUL1,GO:0006915,biological_process
CUL1,GO:0008283,biological_process
CUL1,GO:0009887,biological_process
CX3CL1,GO:0005576,cellular_component
CX3CL1,GO:0006955,biological_process
CX3CL1,GO:0008009,molecular_function
CX3CL1,GO:0016020,cellular_component
CX3CL1,GO:0005886,cellular_component
CX3CL1,GO:0007155,biological_process
CX3CL1,GO:0005515,molecular_function
CX3CL1,GO:0005615,cellular_component
CX3CL1,GO:0005125,molecular_function
CX3CL1,GO:0006954,biological_process
CX3CL1,GO:0019221,biological_process
CX3CL1,GO:0009986,cellular_component
CX3CL1,GO:0005102,molecular_function
CX3CL1,GO:0006935,biological_process
CX3CL1,GO:0006952,biological_process
CX3CL1,GO:0007186,biological_process
CX3CL1,GO:0031737,molecular_function
CX3CL1,GO:0030593,biological_process
CX3CL1,GO:0032914,biological_process
CX3CL1,GO:0042060,biological_process
CX3CL1,GO:0048247,biological_process
CX3CL1,GO:0060055,biological_process
CX3CL1,GO:0097192,biological_process
CX3CL1,GO:2001240,biological_process
CX3CL1,GO:0043005,cellular_component
CX3CL1,GO:0043025,cellular_component
CX3CL1,GO:0044297,cellular_component
CX3CL1,GO:0050729,biological_process
CX3CL1,GO:0045944,biological_process
CX3CL1,GO:0048020,molecular_function
CX3CL1,GO:0002548,biological_process
CX3CL1,GO:0048245,biological_process
CX3CL1,GO:0070098,biological_process
CX3CL1,GO:0070374,biological_process
CX3CL1,GO:0071346,biological_process
CX3CL1,GO:0071347,biological_process
CX3CL1,GO:0071356,biological_process
CX3CL1,GO:0005178,molecular_function
CX3CL1,GO:0008284,biological_process
CX3CL1,GO:0033622,biological_process
CX3CL1,GO:0051897,biological_process
CX3CL1,GO:0030336,biological_process
CX3CL1,GO:0043123,biological_process
CX3CL1,GO:0048167,biological_process
CX3CL1,GO:0001774,biological_process
CX3CL1,GO:0002931,biological_process
CX3CL1,GO:0043410,biological_process
CX3CL1,GO:0048471,cellular_component
CX3CL1,GO:0016322,biological_process
CX3CL1,GO:1903979,biological_process
CX3CL1,GO:1903721,biological_process
CX3CL1,GO:2001234,biological_process
CX3CL1,GO:0050767,biological_process
CX3CL1,GO:0010976,biological_process
CX3CL1,GO:0098883,biological_process
CX3CL1,GO:0030595,biological_process
CX3CL1,GO:0043066,biological_process
CX3CL1,GO:0032691,biological_process
CX3CL1,GO:0032720,biological_process
CX3CL1,GO:0002523,biological_process
CX3CL1,GO:0070050,biological_process
CX3CL1,GO:1904141,biological_process
CX3CL1,GO:0007267,biological_process
CX3CL1,GO:0098609,biological_process
CX3CL1,GO:0031664,biological_process
CX3CL1,GO:0050918,biological_process
CX3CL1,GO:0032715,biological_process
CX3CL1,GO:0002052,biological_process
CX3CL1,GO:0035425,biological_process
CX3CL1,GO:0110091,biological_process
CX3CL1,GO:0042995,cellular_component
CX3CL1,GO:0010812,biological_process
CX3CL1,GO:0042056,molecular_function
CX3CL1,GO:0045237,molecular_function
CX3CL1,GO:0001954,biological_process
CX3CL1,GO:0032233,biological_process
CX3CL1,GO:0032690,biological_process
CX3CL1,GO:0048661,biological_process
CX3CL1,GO:0050902,biological_process
CX3CL1,GO:0051041,biological_process
CX3CL1,GO:0051281,biological_process
CX3CL1,GO:0060326,biological_process
CX3CL1,GO:0061518,biological_process
CX3CL1,GO:1900450,biological_process
CX3CL1,GO:2001223,biological_process
CX3CL1,GO:0007165,biological_process
CXCL1,GO:0005576,cellular_component
CXCL1,GO:0006935,biological_process
CXCL1,GO:0006955,biological_process
CXCL1,GO:0006952,biological_process
CXCL1,GO:0008009,molecular_function
CXCL1,GO:0005515,molecular_function
CXCL1,GO:0009605,biological_process
CXCL1,GO:0005615,cellular_component
CXCL1,GO:0005125,molecular_function
CXCL1,GO:0006954,biological_process
CXCL1,GO:0008083,molecular_function
CXCL1,GO:0007399,biological_process
CXCL1,GO:0007186,biological_process
CXCL1,GO:0007165,biological_process
CXCL1,GO:0030593,biological_process
CXCL1,GO:0070098,biological_process
CXCL1,GO:0005102,molecular_function
CXCL1,GO:0035580,cellular_component
CXCL1,GO:1904724,cellular_component
CXCL1,GO:0035556,biological_process
CXCL1,GO:0008285,biological_process
CXCL1,GO:0045236,molecular_function
CXCL1,GO:0061844,biological_process
CXCL1,GO:0071222,biological_process
CXCL1,GO:0030036,biological_process
CXCL1,GO:0008047,molecular_function
CXCL5,GO:0005576,cellular_component
CXCL5,GO:0006935,biological_process
CXCL5,GO:0006955,biological_process
CXCL5,GO:0006952,biological_process
CXCL5,GO:0008009,molecular_function
CXCL5,GO:0042802,molecular_function
CXCL5,GO:0007165,biological_process
CXCL5,GO:0005515,molecular_function
CXCL5,GO:0009605,biological_process
CXCL5,GO:0005615,cellular_component
CXCL5,GO:0005125,molecular_function
CXCL5,GO:0060326,biological_process
CXCL5,GO:0006954,biological_process
CXCL5,GO:0007267,biological_process
CXCL5,GO:0030593,biological_process
CXCL5,GO:0070098,biological_process
CXCL5,GO:0045236,molecular_function
CXCL5,GO:0061844,biological_process
CXCL5,GO:0071222,biological_process
CXCL5,GO:0008284,biological_process
CYB5R2,GO:0016491,molecular_function
CYB5R2,GO:0005634,cellular_component
CYB5R2,GO:0016020,cellular_component
CYB5R2,GO:0006629,biological_process
CYB5R2,GO:0005789,cellular_component
CYB5R2,GO:0006694,biological_process
CYB5R2,GO:0008202,biological_process
CYB5R2,GO:0016126,biological_process
CYB5R2,GO:0005515,molecular_function
CYB5R2,GO:0004128,molecular_function
CYB5R2,GO:0005739,cellular_component
CYB5R2,GO:0071949,molecular_function
CYB5R2,GO:0015701,biological_process
CYBA,GO:0020037,molecular_function
CYBA,GO:0016020,cellular_component
CYBA,GO:0005886,cellular_component
CYBA,GO:0005515,molecular_function
CYBA,GO:0046872,molecular_function
CYBA,GO:0016491,molecular_function
CYBA,GO:0045087,biological_process
CYBA,GO:0022900,biological_process
CYBA,GO:0005789,cellular_component
CYBA,GO:0042554,biological_process
CYBA,GO:0032755,biological_process
CYBA,GO:0032760,biological_process
CYBA,GO:0035579,cellular_component
CYBA,GO:0070821,cellular_component
CYBA,GO:0046982,molecular_function
CYBA,GO:0030670,cellular_component
CYBA,GO:0050766,biological_process
CYBA,GO:0006954,biological_process
CYBA,GO:1903428,biological_process
CYBA,GO:0009055,molecular_function
CYBA,GO:0034137,biological_process
CYBA,GO:0017124,molecular_function
CYBA,GO:0006801,biological_process
CYBA,GO:0016175,molecular_function
CYBA,GO:0045730,biological_process
CYBA,GO:0043020,cellular_component
CYBA,GO:0030141,cellular_component
CYBA,GO:0014895,biological_process
CYBA,GO:0017004,biological_process
CYBA,GO:0050665,biological_process
CYBA,GO:0051279,biological_process
CYBA,GO:0051649,biological_process
CYBA,GO:0070254,biological_process
CYBA,GO:0070257,biological_process
CYBA,GO:0072593,biological_process
CYBA,GO:1900426,biological_process
CYBA,GO:0005737,cellular_component
CYBA,GO:0005768,cellular_component
DAB1,GO:0043231,cellular_component
DAB1,GO:0030154,biological_process
DAB1,GO:0005515,molecular_function
DAB1,GO:0007399,biological_process
DAB1,GO:0005737,cellular_component
DAB1,GO:0005829,cellular_component
DAB1,GO:0001764,biological_process
DAB1,GO:0007155,biological_process
DAB1,GO:0007162,biological_process
DAB1,GO:0007259,biological_process
DAB1,GO:0007264,biological_process
DAB1,GO:0007409,biological_process
DAB1,GO:0007628,biological_process
DAB1,GO:0016358,biological_process
DAB1,GO:0021517,biological_process
DAB1,GO:0021589,biological_process
DAB1,GO:0021766,biological_process
DAB1,GO:0021795,biological_process
DAB1,GO:0021799,biological_process
DAB1,GO:0021813,biological_process
DAB1,GO:0021942,biological_process
DAB1,GO:0030182,biological_process
DAB1,GO:0045666,biological_process
DAB1,GO:0046426,biological_process
DAB1,GO:0048708,biological_process
DAB1,GO:0048712,biological_process
DAB1,GO:0050771,biological_process
DAB1,GO:0051645,biological_process
DAB1,GO:0097475,biological_process
DAB1,GO:0097477,biological_process
DAB1,GO:0140650,biological_process
DAB1,GO:0048471,cellular_component
DCTN1,GO:0005634,cellular_component
DCTN1,GO:0005737,cellular_component
DCTN1,GO:0016020,cellular_component
DCTN1,GO:0005814,cellular_component
DCTN1,GO:0045171,cellular_component
DCTN1,GO:0005856,cellular_component
DCTN1,GO:0005635,cellular_component
DCTN1,GO:0051301,biological_process
DCTN1,GO:0015630,cellular_component
DCTN1,GO:0005874,cellular_component
DCTN1,GO:0005515,molecular_function
DCTN1,GO:0007049,biological_process
DCTN1,GO:0072686,cellular_component
DCTN1,GO:0005938,cellular_component
DCTN1,GO:0007399,biological_process
DCTN1,GO:0000776,cellular_component
DCTN1,GO:0005819,cellular_component
DCTN1,GO:0030286,cellular_component
DCTN1,GO:0008017,molecular_function
DCTN1,GO:0000922,cellular_component
DCTN1,GO:0005813,cellular_component
DCTN1,GO:0042147,biological_process
DCTN1,GO:0000132,biological_process
DCTN1,GO:0005829,cellular_component
DCTN1,GO:0030424,cellular_component
DCTN1,GO:0120103,cellular_component
DCTN1,GO:0043005,cellular_component
DCTN1,GO:0043025,cellular_component
DCTN1,GO:0015631,molecular_function
DCTN1,GO:0048156,molecular_function
DCTN1,GO:0000278,biological_process
DCTN1,GO:0030904,cellular_component
DCTN1,GO:0005875,cellular_component
DCTN1,GO:1990535,biological_process
DCTN1,GO:0007097,biological_process
DCTN1,GO:0019901,molecular_function
DCTN1,GO:0070050,biological_process
DCTN1,GO:0031116,biological_process
DCTN1,GO:0090063,biological_process
DCTN1,GO:0061744,biological_process
DCTN1,GO:0035371,cellular_component
DCTN1,GO:0060236,biological_process
DCTN1,GO:0051081,biological_process
DCTN1,GO:0099738,cellular_component
DCTN1,GO:0007528,biological_process
DCTN1,GO:0010457,biological_process
DCTN1,GO:0021517,biological_process
DCTN1,GO:0034454,biological_process
DCTN1,GO:0050905,biological_process
DCTN1,GO:0099558,biological_process
DCTN1,GO:1904398,biological_process
DCTN1,GO:1905515,biological_process
DCTN1,GO:0032402,biological_process
DCTN1,GO:0031252,cellular_component
DCTN1,GO:0036064,cellular_component
DCTN1,GO:0032991,cellular_component
DSE,GO:0016853,molecular_function
DSE,GO:0016020,cellular_component
DSE,GO:0005794,cellular_component
DSE,GO:0030659,cellular_component
DSE,GO:0031410,cellular_component
DSE,GO:0046872,molecular_function
DSE,GO:0005783,cellular_component
DSE,GO:0005789,cellular_component
DSE,GO:0043231,cellular_component
DSE,GO:0000139,cellular_component
DSE,GO:0015012,biological_process
DSE,GO:0030206,biological_process
DSE,GO:0047757,molecular_function
DSE,GO:0030204,biological_process
DSE,GO:0030205,biological_process
DSE,GO:0030208,biological_process
DUOX1,GO:0005509,molecular_function
DUOX1,GO:0016491,molecular_function
DUOX1,GO:0020037,molecular_function
DUOX1,GO:0006979,biological_process
DUOX1,GO:0004601,molecular_function
DUOX1,GO:0016020,cellular_component
DUOX1,GO:0046872,molecular_function
DUOX1,GO:0005783,cellular_component
DUOX1,GO:0005886,cellular_component
DUOX1,GO:0016174,molecular_function
DUOX1,GO:0016324,cellular_component
DUOX1,GO:0042446,biological_process
DUOX1,GO:0019221,biological_process
DUOX1,GO:0009986,cellular_component
DUOX1,GO:0098869,biological_process
DUOX1,GO:0005515,molecular_function
DUOX1,GO:0050664,molecular_function
DUOX1,GO:0072593,biological_process
DUOX1,GO:0042744,biological_process
DUOX1,GO:0031252,cellular_component
DUOX1,GO:0006952,biological_process
DUOX1,GO:0042554,biological_process
DUOX1,GO:0106294,molecular_function
DUOX1,GO:0006590,biological_process
DUOX1,GO:0051591,biological_process
DUOX1,GO:0050661,molecular_function
DUOX1,GO:2000147,biological_process
DUOX1,GO:0050665,biological_process
DUOX1,GO:0090303,biological_process
DUOX1,GO:0043020,cellular_component
DUOX1,GO:0016175,molecular_function
DUOX1,GO:0106293,molecular_function
DUOX1,GO:0042335,biological_process
E2F8,GO:0006355,biological_process
E2F8,GO:0006357,biological_process
E2F8,GO:0005667,cellular_component
E2F8,GO:0000978,molecular_function
E2F8,GO:0005634,cellular_component
E2F8,GO:0005654,cellular_component
E2F8,GO:0005730,cellular_component
E2F8,GO:0005829,cellular_component
E2F8,GO:0003677,molecular_function
E2F8,GO:0000122,biological_process
E2F8,GO:0003700,molecular_function
E2F8,GO:0005515,molecular_function
E2F8,GO:0007049,biological_process
E2F8,GO:0045944,biological_process
E2F8,GO:0000981,molecular_function
E2F8,GO:0000785,cellular_component
E2F8,GO:0000987,molecular_function
E2F8,GO:0001217,molecular_function
E2F8,GO:0001227,molecular_function
E2F8,GO:1990837,molecular_function
E2F8,GO:0001890,biological_process
E2F8,GO:0002040,biological_process
E2F8,GO:0032466,biological_process
E2F8,GO:0032877,biological_process
E2F8,GO:0033301,biological_process
E2F8,GO:0060707,biological_process
E2F8,GO:0060718,biological_process
E2F8,GO:0070365,biological_process
E2F8,GO:0090575,cellular_component
E2F8,GO:0042802,molecular_function
E2F8,GO:0048144,biological_process
EFEMP1,GO:0005509,molecular_function
EFEMP1,GO:0005615,cellular_component
EFEMP1,GO:0005576,cellular_component
EFEMP1,GO:0006355,biological_process
EFEMP1,GO:0005515,molecular_function
EFEMP1,GO:0008083,molecular_function
EFEMP1,GO:0070062,cellular_component
EFEMP1,GO:0062023,cellular_component
EFEMP1,GO:0007601,biological_process
EFEMP1,GO:0005201,molecular_function
EFEMP1,GO:0007173,biological_process
EFEMP1,GO:0005154,molecular_function
EFEMP1,GO:0031012,cellular_component
EFEMP1,GO:0018108,biological_process
EFEMP1,GO:0005006,molecular_function
EFEMP1,GO:0043010,biological_process
EFEMP1,GO:0048048,biological_process
EFEMP1,GO:0048050,biological_process
EFEMP1,GO:0032331,biological_process
EFS,GO:0007155,biological_process
EFS,GO:0017124,molecular_function
EFS,GO:0005515,molecular_function
EFS,GO:0005737,cellular_component
EFS,GO:0005886,cellular_component
EFS,GO:0019904,molecular_function
EFS,GO:0016477,biological_process
EFS,GO:0005925,cellular_component
EFS,GO:0035556,biological_process
EFS,GO:0007169,biological_process
ENPP2,GO:0046872,molecular_function
ENPP2,GO:0006955,biological_process
ENPP2,GO:0016787,molecular_function
ENPP2,GO:0003676,molecular_function
ENPP2,GO:0005044,molecular_function
ENPP2,GO:0030247,molecular_function
ENPP2,GO:0005576,cellular_component
ENPP2,GO:0110165,cellular_component
ENPP2,GO:0006629,biological_process
ENPP2,GO:0008270,molecular_function
ENPP2,GO:0005509,molecular_function
ENPP2,GO:0016042,biological_process
ENPP2,GO:0005615,cellular_component
ENPP2,GO:0006935,biological_process
ENPP2,GO:0006897,biological_process
ENPP2,GO:0016788,molecular_function
ENPP2,GO:0004622,molecular_function
ENPP2,GO:0009395,biological_process
ENPP2,GO:0030334,biological_process
ENPP2,GO:0005886,cellular_component
ENPP2,GO:0034638,biological_process
ENPP2,GO:0010634,biological_process
ENPP2,GO:0050731,biological_process
ENPP2,GO:0048870,biological_process
ENPP2,GO:0030149,biological_process
ENPP2,GO:2000394,biological_process
ENPP2,GO:0004528,molecular_function
ENPP2,GO:0047391,molecular_function
ENPP2,GO:0006644,biological_process
ENPP2,GO:0016020,cellular_component
EPHX3,GO:0003824,molecular_function
EPHX3,GO:0016020,cellular_component
EPHX3,GO:0006629,biological_process
EPHX3,GO:0005783,cellular_component
EPHX3,GO:0043231,cellular_component
EPHX3,GO:0016787,molecular_function
EPHX3,GO:0004301,molecular_function
EPHX3,GO:0097176,biological_process
EPSTI1,GO:0005515,molecular_function
ESRRG,GO:0003677,molecular_function
ESRRG,GO:0003707,molecular_function
ESRRG,GO:0008270,molecular_function
ESRRG,GO:0006355,biological_process
ESRRG,GO:0005634,cellular_component
ESRRG,GO:0005496,molecular_function
ESRRG,GO:0003700,molecular_function
ESRRG,GO:0043565,molecular_function
ESRRG,GO:0004879,molecular_function
ESRRG,GO:0048384,biological_process
ESRRG,GO:0046872,molecular_function
ESRRG,GO:0005515,molecular_function
ESRRG,GO:0005654,cellular_component
ESRRG,GO:0043401,biological_process
ESRRG,GO:0045944,biological_process
ESRRG,GO:0006357,biological_process
ESRRG,GO:0000981,molecular_function
ESRRG,GO:0000785,cellular_component
ESRRG,GO:1990837,molecular_function
ESRRG,GO:0120162,biological_process
ESRRG,GO:0034056,molecular_function
ESRRG,GO:0030518,biological_process
ESRRG,GO:0050682,molecular_function
ESRRG,GO:0000977,molecular_function
ESRRG,GO:0001228,molecular_function
ESRRG,GO:0045893,biological_process
ESRRG,GO:0042802,molecular_function
EYA4,GO:0004725,molecular_function
EYA4,GO:0007275,biological_process
EYA4,GO:0005634,cellular_component
EYA4,GO:0005737,cellular_component
EYA4,GO:0046872,molecular_function
EYA4,GO:0016787,molecular_function
EYA4,GO:0006325,biological_process
EYA4,GO:0006281,biological_process
EYA4,GO:0006974,biological_process
EYA4,GO:0004721,molecular_function
EYA4,GO:0005515,molecular_function
EYA4,GO:0030154,biological_process
EYA4,GO:0007601,biological_process
EYA4,GO:0045739,biological_process
EYA4,GO:0048856,biological_process
EYA4,GO:2001240,biological_process
EYA4,GO:0009653,biological_process
EYA4,GO:0048839,biological_process
FAIM2,GO:0016020,cellular_component
FAIM2,GO:0043066,biological_process
FAIM2,GO:0005886,cellular_component
FAIM2,GO:0006915,biological_process
FAIM2,GO:0005515,molecular_function
FAIM2,GO:0045202,cellular_component
FAIM2,GO:0045121,cellular_component
FAIM2,GO:0045211,cellular_component
FAIM2,GO:0005783,cellular_component
FAIM2,GO:0005794,cellular_component
FAIM2,GO:1902042,biological_process
FAIM2,GO:0021549,biological_process
FAIM2,GO:0021702,biological_process
FAIM2,GO:2001234,biological_process
FAIM2,GO:0043523,biological_process
FAIM2,GO:0002931,biological_process
FAIM2,GO:0021680,biological_process
FAIM2,GO:0021681,biological_process
FAIM2,GO:0043524,biological_process
FAIM2,GO:0051402,biological_process
FAIM2,GO:0097190,biological_process
FBN1,GO:0005509,molecular_function
FBN1,GO:0005515,molecular_function
FBN1,GO:0005615,cellular_component
FBN1,GO:0005576,cellular_component
FBN1,GO:0007165,biological_process
FBN1,GO:0008201,molecular_function
FBN1,GO:0005604,cellular_component
FBN1,GO:0005179,molecular_function
FBN1,GO:0042802,molecular_function
FBN1,GO:0007507,biological_process
FBN1,GO:0009653,biological_process
FBN1,GO:0001527,cellular_component
FBN1,GO:0031012,cellular_component
FBN1,GO:0062023,cellular_component
FBN1,GO:0001501,biological_process
FBN1,GO:0044877,molecular_function
FBN1,GO:0045671,biological_process
FBN1,GO:0005178,molecular_function
FBN1,GO:0005788,cellular_component
FBN1,GO:0005201,molecular_function
FBN1,GO:0035582,biological_process
FBN1,GO:2001205,biological_process
FBN1,GO:0033627,biological_process
FBN1,GO:0043010,biological_process
FBN1,GO:0030023,molecular_function
FBN1,GO:0001656,biological_process
FBN1,GO:0001822,biological_process
FBN1,GO:0035583,biological_process
FBN1,GO:0048048,biological_process
FBN1,GO:0048050,biological_process
FBN1,GO:0071560,biological_process
FBN1,GO:1990314,biological_process
FBN2,GO:0005509,molecular_function
FBN2,GO:0005576,cellular_component
FBN2,GO:0007165,biological_process
FBN2,GO:0005515,molecular_function
FBN2,GO:0005179,molecular_function
FBN2,GO:0009653,biological_process
FBN2,GO:0001527,cellular_component
FBN2,GO:0031012,cellular_component
FBN2,GO:0062023,cellular_component
FBN2,GO:0030501,biological_process
FBN2,GO:0045669,biological_process
FBN2,GO:0005201,molecular_function
FBN2,GO:0043010,biological_process
FBN2,GO:0030023,molecular_function
FBN2,GO:0035583,biological_process
FBN2,GO:0048048,biological_process
FBN2,GO:0030326,biological_process
FBN2,GO:0035108,biological_process
FBN2,GO:0060346,biological_process
FBXO17,GO:0005515,molecular_function
FBXO17,GO:0005737,cellular_component
FBXO17,GO:0061630,molecular_function
FBXO17,GO:0005829,cellular_component
FBXO17,GO:0019005,cellular_component
FBXO17,GO:0030433,biological_process
FBXO17,GO:0006516,biological_process
FBXO17,GO:0031146,biological_process
FGF8,GO:0008083,molecular_function
FGF8,GO:0005576,cellular_component
FGF8,GO:0030154,biological_process
FGF8,GO:0051781,biological_process
FGF8,GO:0060348,biological_process
FGF8,GO:0009653,biological_process
FGF8,GO:0005737,cellular_component
FGF8,GO:0005615,cellular_component
FGF8,GO:0030334,biological_process
FGF8,GO:0030182,biological_process
FGF8,GO:0007369,biological_process
FGF8,GO:0010628,biological_process
FGF8,GO:0009953,biological_process
FGF8,GO:0008284,biological_process
FGF8,GO:0003007,biological_process
FGF8,GO:0050918,biological_process
FGF8,GO:0008543,biological_process
FGF8,GO:0005111,molecular_function
FGF8,GO:0001656,biological_process
FGF8,GO:0001823,biological_process
FGF8,GO:0001934,biological_process
FGF8,GO:0003148,biological_process
FGF8,GO:0003198,biological_process
FGF8,GO:0005105,molecular_function
FGF8,GO:0071542,biological_process
FGF8,GO:0042476,biological_process
FGF8,GO:0055026,biological_process
FGF8,GO:0008406,biological_process
FGF8,GO:0060563,biological_process
FGF8,GO:0042056,molecular_function
FGF8,GO:0000165,biological_process
FGF8,GO:0001569,biological_process
FGF8,GO:0001658,biological_process
FGF8,GO:0001759,biological_process
FGF8,GO:0001822,biological_process
FGF8,GO:0001839,biological_process
FGF8,GO:0001947,biological_process
FGF8,GO:0001974,biological_process
FGF8,GO:0003151,biological_process
FGF8,GO:0006915,biological_process
FGF8,GO:0006979,biological_process
FGF8,GO:0007368,biological_process
FGF8,GO:0007507,biological_process
FGF8,GO:0008045,biological_process
FGF8,GO:0008078,biological_process
FGF8,GO:0008283,biological_process
FGF8,GO:0009410,biological_process
FGF8,GO:0009792,biological_process
FGF8,GO:0014070,biological_process
FGF8,GO:0021537,biological_process
FGF8,GO:0021543,biological_process
FGF8,GO:0021544,biological_process
FGF8,GO:0021798,biological_process
FGF8,GO:0021846,biological_process
FGF8,GO:0021884,biological_process
FGF8,GO:0021954,biological_process
FGF8,GO:0023019,biological_process
FGF8,GO:0030324,biological_process
FGF8,GO:0030539,biological_process
FGF8,GO:0030878,biological_process
FGF8,GO:0030916,biological_process
FGF8,GO:0030917,biological_process
FGF8,GO:0033563,biological_process
FGF8,GO:0035050,biological_process
FGF8,GO:0035108,biological_process
FGF8,GO:0035116,biological_process
FGF8,GO:0035265,biological_process
FGF8,GO:0035909,biological_process
FGF8,GO:0042472,biological_process
FGF8,GO:0042487,biological_process
FGF8,GO:0043066,biological_process
FGF8,GO:0043524,biological_process
FGF8,GO:0045165,biological_process
FGF8,GO:0045597,biological_process
FGF8,GO:0045745,biological_process
FGF8,GO:0045840,biological_process
FGF8,GO:0046622,biological_process
FGF8,GO:0048699,biological_process
FGF8,GO:0048702,biological_process
FGF8,GO:0048853,biological_process
FGF8,GO:0050731,biological_process
FGF8,GO:0051402,biological_process
FGF8,GO:0060037,biological_process
FGF8,GO:0060128,biological_process
FGF8,GO:0060129,biological_process
FGF8,GO:0060425,biological_process
FGF8,GO:0060445,biological_process
FGF8,GO:0070374,biological_process
FGF8,GO:0072089,biological_process
FGF8,GO:0090134,biological_process
FGF8,GO:0120223,biological_process
FGF8,GO:0140014,biological_process
FGF8,GO:2000648,biological_process
FGF8,GO:0009897,cellular_component
FGF8,GO:0007165,biological_process
FJX1,GO:0005576,cellular_component
FJX1,GO:0005615,cellular_component
FJX1,GO:0007267,biological_process
FJX1,GO:0010842,biological_process
FLOT1,GO:0016020,cellular_component
FLOT1,GO:0005886,cellular_component
FLOT1,GO:0005768,cellular_component
FLOT1,GO:0005901,cellular_component
FLOT1,GO:0016600,cellular_component
FLOT1,GO:0005515,molecular_function
FLOT1,GO:0031410,cellular_component
FLOT1,GO:0005765,cellular_component
FLOT1,GO:0005925,cellular_component
FLOT1,GO:0005912,cellular_component
FLOT1,GO:0001934,biological_process
FLOT1,GO:0042470,cellular_component
FLOT1,GO:0045121,cellular_component
FLOT1,GO:0016323,cellular_component
FLOT1,GO:0005769,cellular_component
FLOT1,GO:0008180,cellular_component
FLOT1,GO:0030027,cellular_component
FLOT1,GO:0034976,biological_process
FLOT1,GO:0050821,biological_process
FLOT1,GO:0070062,cellular_component
FLOT1,GO:0022617,biological_process
FLOT1,GO:0001819,biological_process
FLOT1,GO:0002020,molecular_function
FLOT1,GO:0030864,cellular_component
FLOT1,GO:0045807,biological_process
FLOT1,GO:0032728,biological_process
FLOT1,GO:1901741,biological_process
FLOT1,GO:0072659,biological_process
FLOT1,GO:0005911,cellular_component
FLOT1,GO:0001931,cellular_component
FLOT1,GO:0043123,biological_process
FLOT1,GO:0032092,biological_process
FLOT1,GO:0071360,biological_process
FLOT1,GO:0034141,biological_process
FLOT1,GO:0044857,biological_process
FLOT1,GO:0002090,biological_process
FLOT1,GO:0032226,biological_process
FLOT1,GO:0033227,biological_process
FLOT1,GO:0034116,biological_process
FLOT1,GO:0044854,biological_process
FLOT1,GO:0048643,biological_process
FLOT1,GO:0051580,biological_process
FLOT1,GO:0070528,biological_process
FLOT1,GO:1901890,biological_process
FLOT1,GO:2000049,biological_process
FLOT1,GO:0098691,cellular_component
FLOT1,GO:0005815,cellular_component
FLOT1,GO:0034451,cellular_component
FLOT1,GO:0044291,cellular_component
FLOT1,GO:0035255,molecular_function
FLOT1,GO:0007409,biological_process
FLOT1,GO:0035023,biological_process
FLOT1,GO:0009897,cellular_component
FLOT1,GO:0042383,cellular_component
FLOT1,GO:0044853,cellular_component
FLOT1,GO:0045202,cellular_component
FLOT1,GO:0048786,cellular_component
FLOT1,GO:0098793,cellular_component
FLOT1,GO:0098978,cellular_component
FLOT1,GO:0098982,cellular_component
FLRT2,GO:0005515,molecular_function
FLRT2,GO:0005576,cellular_component
FLRT2,GO:0016020,cellular_component
FLRT2,GO:0005783,cellular_component
FLRT2,GO:0005789,cellular_component
FLRT2,GO:0005886,cellular_component
FLRT2,GO:0043231,cellular_component
FLRT2,GO:0007155,biological_process
FLRT2,GO:0005925,cellular_component
FLRT2,GO:0070161,cellular_component
FLRT2,GO:0045202,cellular_component
FLRT2,GO:0043005,cellular_component
FLRT2,GO:0005615,cellular_component
FLRT2,GO:0031012,cellular_component
FLRT2,GO:0070062,cellular_component
FLRT2,GO:0008150,biological_process
FLRT2,GO:0030674,molecular_function
FLRT2,GO:0005911,cellular_component
FLRT2,GO:0005104,molecular_function
FLRT2,GO:0045499,molecular_function
FLRT2,GO:0003007,biological_process
FLRT2,GO:0007411,biological_process
FLRT2,GO:0008543,biological_process
FLRT2,GO:0050919,biological_process
